"ID","NAME","ADDRESS","PHONE","ZIPCODE","STATE","REVIEWCOUNT","RATING","AUTHOR","DATE","REVIEW","LABEL"
"m1cJLpDN4B-_0hGgPfe5OA","Salt + Charcoal","171 Grand St Brooklyn, NY 11249","+17187822087","11249","NY","422","4.0","Madelene C.","2019-10-19","My boyfriend and I had a great time at Salt + Charcoal last night to celebrate his birthday. They were accommodating when we had to push back our reservation for 30mins. Our waiter was attentive, but not pushy. 

We started with drinks (whiskey highball and rosemary spritzer). 

For appetizers, we had the special wagyu beef truffle sushi and wagyu tartar. They were amazing. The wagyu just melted like butter. 

For main, we had the porterhouse for two, fries and organic veggies. The porterhouse was cooked perfectly (medium rare). It was buttery and flavorful; however my boyfriend didn't like the lemon herb butter. We thought it overpowered the the meat a bit. 

For dessert, we had the matcha chocolate cake and (1 scoop) of vanilla ice cream. It was a nice touch when our waiter brought out the match cake there was a candle and ""happy birthday"" on the plate. The matcha cake was yum. It was not too sweet and prefectly balanced with vanilla ice cream. 

We enjoyed Salt + Charcoal and highly recommend to steak lovers.","REAL"
"m1cJLpDN4B-_0hGgPfe5OA","Salt + Charcoal","171 Grand St Brooklyn, NY 11249","+17187822087","11249","NY","422","4.0","Tiffany L.","2019-10-23","Came in with high expectations after hearing great things about this place, left very underwhelmed by its signature porterhouse steak. 

The uni &amp; wagyu beef roll was excellent. As sides, the french fries were standard; the baked onion (not pictured) is unique and worth trying. 

However, the star of the meal (porterhouse steak) left us hugely disappointed. 

To start, it took a very long time before the steak was served. I understand that we got first seating for lunch right when the restaurant opened. But we were the first and only ones there for a while. The chef should factor in the amount of time it takes to prep the kitchen/grill, etc. and come in early enough before the restaurant opens instead of making the first customers wait so long between appetizers and main course. 

Additionally, we asked for a medium-rare steak, but immediately noticed that it appeared more like a medium steak when it came. Some pieces did not have any red center at all. I was not discouraged yet since I've had some very good medium cooked steak in the past, but it was not the case with this one. It was tough, chewy, and lacked flavor. We literally left uneaten pieces of this very expensive steak on our plates since they were so tough. The sauces were very good, but I also believe that a truly good steak should already taste great with nothing more than salt and pepper. This one definitely needed the sauces to add flavor. 

It's difficult to justify the hefty price of $53 per pax for the porterhouse steak when it could not even be cooked to the correct doneness. 

On the positive side, the service was great. Our server was very friendly, observant, and addressed our every need. 

To be fair, my husband had come here on a separate occasion in the past and said that the porterhouse steak tasted great. So maybe they had an off day this time. I wouldn't be able to tell though since I don't see a reason for returning.","REAL"
"m1cJLpDN4B-_0hGgPfe5OA","Salt + Charcoal","171 Grand St Brooklyn, NY 11249","+17187822087","11249","NY","422","4.0","Josh B.","2019-10-19","Dinner here was pretty good. The food and dining experience is on the higher end side of what you would expect for a Japanese steak house. 

The appetizers were interesting and a bit larger than expected and had some interesting flavors. 

Overall, a pretty good place that hits the mark of good, but not great.","REAL"
"m1cJLpDN4B-_0hGgPfe5OA","Salt + Charcoal","171 Grand St Brooklyn, NY 11249","+17187822087","11249","NY","422","4.0","Olivia S.","2019-08-18","***MIC DROP: UNI ON FILET MIGNON***

If I could, this place would be 6 stars in my book. Everything is excellent from the quality of the food to the taste to the service. This place upholds the standards of the Japanese. With that said, quality is A+++. The flavor profile is top notch. I've been here about 3-4 times and I haven't been disappointed with how delicious everything is. Every cut of steak I've had is juicy and tender. My mouth is watering just writing this review. Gah, someone halp meeeee!

Oh, and we can't be friends if you don't have the matcha cake. Like seriously. **Insert emoji of chick crossing her arms**","REAL"
"m1cJLpDN4B-_0hGgPfe5OA","Salt + Charcoal","171 Grand St Brooklyn, NY 11249","+17187822087","11249","NY","422","4.0","Belle L.","2019-10-15","WOOOOO! My boyfriend and I decided to try Salt + Charcoal since it's always been on our list. We made last minute reservations the day of and I received a phone call and text reminders to confirm. Very on top of their game. Anyways I'll start with what we ordered and our drinks.

I arrived there a bit earlier and waited at the bar. The bartender was very friendly and I was confused between two drinks. The rosemary gin and the yuzu one. He recommended me the rosemary one so I decided to get that one. I ordered my boyfriend the Yamazaki highball as well. 

Once my boyfriend arrived, we were seated right away by the hostess and given the menus right away. Our waiter was very friendly and attentive and knowledgeable in what meats to get. We decided on the Wagyu Tartare (fan favorite), the Yuzu salad and the 50 day NY Strip Steak. 

The Wagyu Tartare was amazing and so flavorful and delicious. The sesame dressing had a sweet kick to it and the nori was crispy and fresh. The potato chips that also came with it was delicious. Next our salad came with our two steaks and while my boyfriend got his medium cooked. I got mine medium rare. AND LET ME TELL YOU. was it medium rare and juicy and delicious and everything I could have imagined. To be honest, I'm not a huge steak person but Salt + Charcoal really blew me away. I highly recommend this place for a great date night as the setting was very romantic and intimate.","REAL"
"m1cJLpDN4B-_0hGgPfe5OA","Salt + Charcoal","171 Grand St Brooklyn, NY 11249","+17187822087","11249","NY","422","4.0","Elsie W.","2019-08-18","AMAZING FOOD -- uni + wagyu are best friends and that's no lie. 

Get the uni wagyu roll and uni filet mignon!!! Perfect medium rare steak cooked to perfection. Even the lotus chips they give you in between dishes to munch on were AMAZING. Seriously, where the recipes at. Or sell them to me in big bags (PLEASE)! But the grand finale was the matcha cake... 

MATCHA CAKE WAS SO GOOD. I dream about it sometimes. Intense matcha flavor and SO MOIST AND DENSE. I would come back just for the matcha cake and I'm not even that big of a matcha fan. 

Go already.","REAL"
"m1cJLpDN4B-_0hGgPfe5OA","Salt + Charcoal","171 Grand St Brooklyn, NY 11249","+17187822087","11249","NY","422","4.0","Robin Y.","2019-10-10","Amazing meat and complement of flavors! 

Came as part 2 of my sister's 21st bday celebration and we were so glad we came here! She loves steak and so naturally we came here wanting to try the porterhouse for 2. Along with that, we ordered the fries and the grilled broccoli, and a matcha cocktail and we had an amazing meal!

It's not too pricey considering the quality of the meat you get- would definitely recommend this awesome steakhouse. They are doing something special here!","REAL"
"m1cJLpDN4B-_0hGgPfe5OA","Salt + Charcoal","171 Grand St Brooklyn, NY 11249","+17187822087","11249","NY","422","4.0","Chunjai K.","2019-09-18","I wanted to try this restaurant for long time and my friends and I was just hanging out in the area. We saw tons of good reviews about food in this place so we didn't feel disappointed at all after we had dinner. Highlight of this restaurant is beef. There are so many kind of beef preparations. We had....

- Uni Fillet Mignon : excellence! 10/10
- Grilled Bronzino : delicious 9/10
- Assort Sashimi of the Day : very fresh 9/10
- Kaisou Salad : only one that we weren't crazy about 6/10

Service is great, server kept checking our table, kept cleaning but waiting a bit long to add up some more orders.","REAL"
"m1cJLpDN4B-_0hGgPfe5OA","Salt + Charcoal","171 Grand St Brooklyn, NY 11249","+17187822087","11249","NY","422","4.0","Emi B.","2019-08-08","It's okay, overpriced for what you are getting. 

Tuna Tartar - alright

Uni &amp; Wagyu Roll - it's good but at the price point they could use even better quality. 

Crunchy Oyster - fav appetizer also recommended by the waiter

Smoked Duck - I don't think the smoke does much more like just for the show. Duck was overcooked on the tough side

Steak - really good","REAL"
"m1cJLpDN4B-_0hGgPfe5OA","Salt + Charcoal","171 Grand St Brooklyn, NY 11249","+17187822087","11249","NY","422","4.0","Rebecca Z.","2019-07-26","Juicy, fatty, and perfectly cooked steak! I came here with my boyfriend and we were seated immediately. We picked outdoor seating since it was gorgeous out. The service was prompt and our waiter was always around the corner!

We tried the uni and wagyu roll, Japanese wagyu steak, and NY strip steak. We were looking at the porterhouse steak as well but after a few recommendations from our waiter we decided to do without it this time. 

Uni &amp; Wagyu roll: there were two in one order! It came with a crispy seaweed wrap, a shiso leaf, uni and wagyu. They were very generous with the uni! I thought the shiso leaf took away from the wagyu. Overall still very good. 

Japanese Wagyu Steak: this was delicious! The beef was marbled and just the right amount of fat with every slice. It was well seasoned and I didn't have to add any additional salt. The steak was seared and crispy on the edges until the end of all the steak! 100% recommend.

NY Strip Steak: this was a larger portion than I thought. This was well seasoned and juicy as well. The perfect medium rare.

All in all, I highly recommend this place!","REAL"
"m1cJLpDN4B-_0hGgPfe5OA","Salt + Charcoal","171 Grand St Brooklyn, NY 11249","+17187822087","11249","NY","422","4.0","Christine Z.","2019-09-21","Great streak grilled to perfection. Ordered New York strip steak, it was . It was 14 oz, but I can finish it all! The sauce is not a highlight actually, it didn't add much more flavor to the steak  as I think.","REAL"
"m1cJLpDN4B-_0hGgPfe5OA","Salt + Charcoal","171 Grand St Brooklyn, NY 11249","+17187822087","11249","NY","422","4.0","Kelley Y.","2019-08-11","I came to this spot and really wanted to take out my cousin to eat some A5 Wagyu+Uni. Unfortunately, the day I went in they were out of Uni-how sad is that!!! I went for lunch in the daytime and they already ran out of Uni?! SO EARLY. 

We got the Wagyu sandwich and was good-but i'm not a good ""meat"" judge. Was really looking forward to their other sandwich","REAL"
"m1cJLpDN4B-_0hGgPfe5OA","Salt + Charcoal","171 Grand St Brooklyn, NY 11249","+17187822087","11249","NY","422","4.0","Racheal D.","2019-07-02","The hype is realllll! Everything about Salt + Charcoal was PERFECT. From the service to the food, I'd definitely recommend!

For appetizer, we ordered the Uni &amp; Wagyu Beef Roll ($32.00). The sea urchin and wagyu beef were wrapped in dried seafood and shiso leaf which gave it an extra umph! The uni was extremely fresh and they give you a good amount.

For entree, my boyfriend got the 50 day Jyukusei New York Strip Steak ($52.00). He said it was one of the best steaks he ever had and the portion was good too. I got the Lamb Chops ($43.00). It was really good and juice. It came with miso millefeuille potato and they were delicious! We also got a side of Organic Grilled Veggies ($18.00) - delicious as well.

For dessert, we got the matcha cake ($12.00). One of the best matcha cake we ever had. The texture wasn't cakey but more spongelike and it came with ice cream! The matcha flavor wasn't too bitter either. Definitely try it!

The entire bill came out to be a little more than $200 with gratuity, which isn't bad at all!","REAL"
"m1cJLpDN4B-_0hGgPfe5OA","Salt + Charcoal","171 Grand St Brooklyn, NY 11249","+17187822087","11249","NY","422","4.0","Melissa C.","2019-10-31","I had been researching for a couple weeks now what places had the best wagyu and this is what I decided on. We got the cheese fries and the 8 oz Japanese wagyu steak. In other photos the steak seemed smaller for such a large price tag but it was perfect! It literally melted in your mouth like butter, one of the coolest experiences of my life. Not only that, the restaurant was not too Japanese oriented if you prefer a steakhouse style restaurant. the fries were amazing and service was great, we got complimentary candies and dried lotus chips. Any time we ran out of something the server immediately helped us out. He throughly explained what anything was too! All in all, both the service and food was up to par, if not better!","REAL"
"m1cJLpDN4B-_0hGgPfe5OA","Salt + Charcoal","171 Grand St Brooklyn, NY 11249","+17187822087","11249","NY","422","4.0","Dimitrios D.","2019-09-23","Salt and Charcoal is a delicious Japanese steakhouse.  

The place itself is small and has an open wall where some diners can see the chefs and cooks in action.  There is also some outdoor sidewalk seating.  

Service was polite but not always efficient, and it took a very long time for our food to be served, because our waiter didn't put our main order in.  Fortunately after my wife inquired our food was out in 15-20 minutes.  

The food itself was delicious.  The gem salad was unique and worthwhile, and our Wagyu steak was tender and flavorful.  

Recommended!","REAL"
"m1cJLpDN4B-_0hGgPfe5OA","Salt + Charcoal","171 Grand St Brooklyn, NY 11249","+17187822087","11249","NY","422","4.0","Nirupa P.","2019-06-23","The food here was prepare to perfection.  We had the tuna tartare for appetizer &amp; it was fresh and rich in flavors. It was served with slices of seaweed &amp; you make your own 'sandwich'. 

For the main course I got the fish of the night - Branzino. The server brought it out &amp; de-boned it table side. We also got French fries, baked potato &amp; broccoli for sides. 

All the sides are meant to share- since the portion size is very large. 

Overall: Amazing Experience.","REAL"
